,funded_amnt_inv,int_rate,installment,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,last_pymnt_amnt,open_rv_12m,inq_last_12m,mths_since_recent_inq,sub_grade_num,target
263,15000.0,6.11,457.08,909.07,909.07,145.72,0.0,457.08,4.0,5.0,2.0,35,0
264,6000.0,7.56,186.81,371.1,371.1,72.14,0.0,186.81,1.0,3.0,4.0,33,0
265,2000.0,16.91,71.22,148.08,148.08,61.4,0.0,71.22,2.0,3.0,1.0,21,0
266,15000.0,16.91,534.12,1054.15,1054.15,404.11,0.0,534.12,0.0,2.0,6.0,21,0
267,15000.0,16.91,372.07,1081.21,1081.21,592.3,0.0,372.07,3.0,3.0,5.0,21,0
268,18000.0,10.47,584.79,1159.11,1159.11,299.9,0.0,584.79,1.0,0.0,14.0,29,0
269,8000.0,8.81,253.7,503.48,503.48,112.12,0.0,253.7,2.0,1.0,3.0,31,0
270,9000.0,6.46,275.68,548.13,548.13,92.45,0.0,275.68,2.0,1.0,12.0,35,0
271,24000.0,14.47,564.31,1109.33,1109.33,556.2,0.0,564.31,0.0,0.0,22.0,24,0
272,13200.0,12.98,300.21,590.9,590.9,274.34,0.0,300.21,1.0,19.0,8.0,26,0
273,20000.0,16.14,487.86,957.79,957.79,517.13,0.0,487.86,2.0,5.0,1.0,22,0
274,8000.0,7.56,249.08,494.8,494.8,96.19,0.0,249.08,1.0,4.0,1.0,33,0
275,22500.0,20.89,846.42,1858.62,1858.62,941.23,0.0,1038.31,0.0,3.0,4.0,17,0
276,30000.0,19.92,1113.69,3274.67,3274.67,1396.77,0.0,1113.69,0.0,2.0,4.0,18,0
277,21300.0,7.02,657.88,1307.45,1307.45,237.78,0.0,657.88,3.0,0.0,7.103783700980392,34,0
278,20000.0,27.27,819.41,1649.49,1649.49,873.17,40.97,860.38,1.0,12.0,0.0,11,0
279,20000.0,8.81,634.23,1883.11,1883.11,410.16,0.0,634.23,0.0,0.0,7.103783700980392,31,0
280,10000.0,6.46,306.31,609.03,609.03,102.72,0.0,306.31,0.0,1.0,10.0,35,0
281,10000.0,16.14,243.93,713.86,713.86,381.13,0.0,243.93,2.0,0.0,20.0,22,0
282,32000.0,12.98,1077.9,3187.55,3187.55,968.42,0.0,1077.9,0.0,0.0,15.0,26,0
283,12000.0,17.97,433.65,1276.99,1276.99,503.67,0.0,433.65,1.0,2.0,5.0,20,0
284,40000.0,11.8,1324.76,3921.84,3921.84,1099.99,0.0,1324.76,2.0,7.0,2.0,27,0
285,14500.0,8.19,295.33,826.61,826.61,233.48,0.0,295.33,0.0,0.0,20.0,32,0
286,3000.0,14.47,103.22,304.84,304.84,101.27,0.0,103.22,2.0,3.0,1.0,24,0
287,7000.0,7.56,217.94,647.94,647.94,123.13,0.0,217.94,1.0,2.0,2.0,33,0
288,30000.0,6.46,918.93,2659.9,2659.9,375.35,0.0,918.93,0.0,1.0,11.0,35,0
289,6000.0,15.02,208.06,614.17,614.17,210.28,0.0,208.06,1.0,4.0,4.0,23,0
290,20000.0,10.72,652.13,1932.57,1932.57,499.45,0.0,652.13,5.0,4.0,0.0,29,0
291,20000.0,7.02,617.73,1837.59,1837.59,326.6,0.0,617.73,3.0,6.0,1.0,34,0
292,2800.0,6.46,85.77,255.3,255.3,42.07,0.0,85.77,0.0,0.0,22.0,35,0
293,2250.0,6.46,68.92,205.14,205.14,33.8,0.0,68.92,0.0,1.0,7.0,35,0
294,12000.0,14.47,412.88,1219.35,1219.35,405.07,0.0,412.88,1.0,3.0,1.0,24,0
295,10000.0,20.89,269.92,786.55,786.55,494.01,0.0,269.92,0.0,0.0,16.0,17,0
296,34000.0,11.31,744.51,2190.8,2190.8,906.59,0.0,744.51,2.0,6.0,4.0,28,0
297,11500.0,22.35,319.92,931.2,931.2,608.06,0.0,319.92,0.0,0.0,7.103783700980392,16,0
298,10000.0,11.8,331.19,662.39,662.39,194.38,0.0,331.19,1.0,0.0,23.0,27,0
299,15000.0,20.89,564.28,1658.02,1658.02,732.63,0.0,564.28,1.0,1.0,0.0,17,0
300,15000.0,7.02,463.3,1378.2,1378.2,244.95,0.0,463.3,1.0,3.0,5.0,34,0
301,13000.0,8.81,412.25,1224.02,1224.02,266.6,0.0,412.25,1.0,4.0,2.0,31,0
302,12000.0,18.94,439.51,1293.28,1293.28,531.04,0.0,439.51,1.0,3.0,4.0,19,0
303,10000.0,11.8,331.19,980.46,980.46,275.0,0.0,331.19,1.0,0.0,7.103783700980392,27,0
304,30000.0,6.46,918.93,2735.26,2735.26,450.72,0.0,918.93,1.0,4.0,0.0,35,0
305,8000.0,10.72,260.86,856.96,856.96,203.49,0.0,260.86,2.0,1.0,2.0,29,0
306,21000.0,11.8,465.02,2243.81,2243.81,424.22,0.0,1765.02,2.0,3.0,3.0,27,0
307,12000.0,7.56,373.61,739.66,739.66,141.76,0.0,373.61,0.0,1.0,9.0,33,0
308,5000.0,10.72,163.04,486.14,486.14,127.84,0.0,163.04,1.0,1.0,6.0,29,0
309,8000.0,17.97,289.1,859.31,859.31,343.77,0.0,289.1,2.0,2.0,12.0,20,0
310,10000.0,18.94,259.08,766.72,766.72,458.16,0.0,259.08,1.0,1.0,10.0,19,0
311,18000.0,20.89,485.85,1436.66,1436.66,910.1,0.0,485.85,2.0,0.0,13.0,17,0
312,10000.0,16.14,243.93,722.82,722.82,390.09,0.0,243.93,1.0,8.0,1.0,22,0
313,9900.0,7.56,308.23,920.53,920.53,178.29,0.0,308.23,1.0,2.0,7.0,33,0
314,19100.0,14.47,657.17,1888.61,1888.61,592.54,0.0,657.17,1.0,0.0,7.103783700980392,24,0
315,35000.0,10.72,756.11,2247.49,2247.49,905.24,0.0,756.11,6.0,4.0,4.0,29,0
316,33600.0,13.56,774.17,2297.2,2297.2,1100.31,0.0,774.17,0.0,4.0,3.0,25,0
317,17000.0,8.19,534.21,1594.89,1594.89,331.75,0.0,534.21,4.0,3.0,1.0,32,0
318,20000.0,6.46,612.62,1830.68,1830.68,307.65,0.0,612.62,0.0,0.0,7.103783700980392,35,0
319,20000.0,15.02,693.51,2063.84,2063.84,717.6,0.0,693.51,0.0,5.0,3.0,23,0
320,10000.0,6.46,306.31,897.4,897.4,135.88,0.0,306.31,0.0,0.0,7.103783700980392,35,0
321,12000.0,20.89,323.9,957.77,957.77,606.73,0.0,323.9,10.0,3.0,4.0,17,0
322,10150.0,18.94,371.76,1104.6,1104.6,459.85,0.0,371.76,4.0,1.0,12.0,19,0
323,12000.0,10.72,391.28,829.01,829.01,258.31,0.0,391.28,0.0,1.0,2.0,29,0
324,20000.0,18.94,518.16,1512.39,1512.39,895.27,0.0,518.16,4.0,10.0,3.0,19,0
325,9775.0,11.8,323.74,964.81,964.81,275.22,0.0,323.74,0.0,0.0,7.103783700980392,27,0
326,13000.0,7.84,262.6,782.14,782.14,245.65,0.0,262.6,1.0,0.0,16.0,32,0
327,7500.0,11.8,248.4,740.28,740.28,211.16,0.0,248.4,0.0,4.0,0.0,27,0
328,5000.0,17.97,180.69,537.08,537.08,214.86,0.0,180.69,12.0,8.0,0.0,20,0
329,28000.0,11.8,620.02,1777.46,1777.46,733.19,0.0,620.02,1.0,0.0,17.0,27,0
330,22000.0,8.19,448.09,1334.26,1334.26,434.33,0.0,448.09,0.0,0.0,14.0,32,0
331,7000.0,10.72,228.25,660.23,660.23,158.62,0.0,228.25,0.0,1.0,4.0,29,0
332,6500.0,16.14,228.98,786.85,786.85,253.32,0.0,228.98,0.0,0.0,7.103783700980392,22,0
333,40000.0,11.8,885.75,2631.03,2631.03,1139.21,0.0,885.75,2.0,5.0,1.0,27,0
334,15000.0,11.8,332.16,986.65,986.65,427.2,0.0,332.16,5.0,3.0,4.0,27,0
335,10000.0,20.89,376.19,1116.96,1116.96,500.02,0.0,376.19,1.0,1.0,10.0,17,0
336,20000.0,12.98,454.86,1350.16,1350.16,626.81,0.0,454.86,1.0,1.0,12.0,26,0
337,6725.0,11.8,231.84,666.28,640.1,172.43,0.0,231.84,1.0,3.0,9.0,27,0
338,30000.0,8.19,942.73,2848.67,2848.67,619.58,0.0,942.73,1.0,1.0,3.0,32,0
339,14400.0,15.02,342.73,1016.17,1016.17,522.57,0.0,342.73,0.0,0.0,7.103783700980392,23,0
340,5000.0,10.72,163.04,486.14,486.14,127.84,0.0,163.04,0.0,0.0,16.0,29,0
341,15000.0,6.46,459.47,1373.03,1373.03,230.74,0.0,459.47,0.0,0.0,22.0,35,0
342,15000.0,8.81,475.68,984.4,984.4,250.61,0.0,475.68,1.0,4.0,2.0,31,0
343,12000.0,6.46,367.57,745.91,745.91,138.33,0.0,367.57,0.0,0.0,19.0,35,0
344,4975.0,16.91,178.04,529.42,526.77,202.11,0.0,178.04,2.0,0.0,7.103783700980392,21,0
345,12500.0,24.37,362.29,1069.95,1069.95,737.99,0.0,362.29,2.0,2.0,9.0,14,0
346,8000.0,15.02,277.41,825.55,825.55,287.04,0.0,277.41,0.0,3.0,4.0,23,0
347,8000.0,13.56,271.72,809.13,809.13,259.0,0.0,271.72,1.0,2.0,2.0,25,0
348,23000.0,16.91,570.5,1689.89,1689.89,940.25,0.0,570.5,0.0,0.0,13.0,21,0
349,6000.0,6.46,183.79,549.22,549.22,92.3,0.0,183.79,0.0,5.0,5.0,35,0
350,40000.0,6.46,1225.24,3553.7,3553.7,507.63,0.0,1225.24,1.0,0.0,17.0,35,0
351,14000.0,10.72,302.45,899.01,899.01,362.09,0.0,302.45,0.0,1.0,5.0,29,0
352,16000.0,7.02,494.18,1476.3,1476.3,267.52,0.0,494.18,0.0,1.0,8.0,34,0
353,10000.0,15.02,346.76,1031.94,1031.94,358.8,0.0,346.76,2.0,0.0,7.103783700980392,23,0
354,20000.0,10.33,648.45,1933.87,1933.87,492.68,0.0,648.45,1.0,1.0,11.0,30,0
355,15000.0,6.46,459.47,1539.92,1539.92,216.69,0.0,459.47,2.0,1.0,5.0,35,0
356,25000.0,23.4,972.97,2886.41,2886.41,1401.42,0.0,972.97,3.0,3.0,8.0,15,0
357,35000.0,7.84,1094.2,3252.11,3252.11,638.51,0.0,1094.2,2.0,1.0,0.0,32,0
358,8500.0,7.02,262.54,780.99,780.99,138.8,0.0,262.54,1.0,3.0,1.0,34,0
359,14000.0,10.72,302.45,890.67,890.67,353.75,0.0,302.45,0.0,2.0,2.0,29,0
360,20000.0,12.98,673.69,1992.23,1992.23,605.27,0.0,673.69,2.0,6.0,8.0,26,0
361,12000.0,7.02,370.64,1102.56,1102.56,196.19,0.0,370.64,1.0,0.0,14.0,34,0
362,15000.0,8.19,305.52,902.91,902.91,289.31,0.0,305.52,0.0,2.0,3.0,32,0
363,8000.0,13.56,271.72,803.11,803.11,252.98,0.0,271.72,1.0,7.0,6.0,25,0
364,6025.0,16.14,212.24,604.79,604.79,205.85,0.0,212.24,0.0,2.0,1.0,22,0
365,15000.0,16.91,534.12,1574.18,1574.18,592.24,0.0,534.12,0.0,0.0,13.0,21,0
366,20000.0,22.35,556.37,1619.44,1619.44,1057.49,0.0,556.37,1.0,2.0,2.0,16,0
367,7500.0,7.02,231.65,697.88,697.88,131.25,0.0,231.65,2.0,3.0,2.0,34,0
368,12200.0,19.92,452.9,1331.7,1331.7,568.02,0.0,452.9,0.0,1.0,5.0,18,0
369,5000.0,19.92,185.62,556.86,556.86,243.86,0.0,185.62,2.0,1.0,12.0,18,0
370,10000.0,16.14,352.27,1064.4,1064.4,402.26,0.0,382.28,1.0,6.0,0.0,22,0
371,35000.0,7.21,696.52,2061.52,2061.52,594.05,0.0,696.52,1.0,0.0,7.103783700980392,33,0
372,20000.0,16.14,704.53,2068.76,2068.76,744.52,0.0,704.53,0.0,0.0,14.0,22,0
373,11600.0,7.56,361.16,1073.74,1073.74,204.04,0.0,361.16,3.0,0.0,17.0,33,0
374,16000.0,13.56,368.66,1075.85,1075.85,505.95,0.0,368.66,1.0,0.0,7.103783700980392,25,0
375,6000.0,14.47,206.44,587.97,587.97,180.94,0.0,206.44,2.0,1.0,3.0,24,0
376,15000.0,16.14,365.89,1070.77,1070.77,571.7,0.0,365.89,0.0,2.0,0.0,22,0
377,40000.0,6.46,1225.24,3639.83,3639.83,593.77,0.0,1225.24,0.0,4.0,8.0,35,0
378,4000.0,24.37,157.71,459.59,459.59,225.47,0.0,157.71,2.0,1.0,5.0,14,0
379,40000.0,6.46,1225.24,3711.61,3711.61,665.55,0.0,1225.24,1.0,1.0,0.0,35,0
380,31000.0,10.33,663.71,1946.65,1946.65,745.82,0.0,663.71,2.0,1.0,3.0,30,0
381,40000.0,8.19,1256.97,3725.41,3725.41,753.31,0.0,1256.97,0.0,3.0,0.0,32,0
382,16000.0,22.35,445.1,1285.63,1285.63,836.06,0.0,445.1,1.0,0.0,7.103783700980392,16,0
383,36000.0,12.98,818.75,2391.35,2391.35,1089.32,0.0,818.75,0.0,1.0,3.0,26,0
384,15000.0,7.56,467.01,1385.28,1385.28,260.69,0.0,467.01,6.0,3.0,0.0,33,0
385,8000.0,6.46,245.05,742.33,742.33,133.11,0.0,245.05,1.0,0.0,16.0,35,0
386,15000.0,16.91,534.12,1581.22,1581.22,599.28,0.0,534.12,1.0,2.0,7.0,21,0
387,20000.0,8.19,407.35,1199.3,1199.3,381.19,0.0,407.35,0.0,0.0,7.103783700980392,32,0
388,20000.0,10.33,428.2,1255.91,1255.91,481.18,0.0,428.2,0.0,0.0,7.103783700980392,30,0
389,16725.0,17.97,604.4,1829.9,1829.9,752.08,0.0,604.4,0.0,1.0,3.0,20,0
390,10000.0,16.91,248.05,730.06,730.06,404.11,0.0,248.05,2.0,3.0,6.0,21,0
391,34000.0,11.31,744.51,2149.43,2149.43,865.21,0.0,692.45,2.0,3.0,3.0,28,0
392,2700.0,6.46,82.71,246.68,246.68,41.05,0.0,82.71,1.0,4.0,4.0,35,0
393,6200.0,8.81,196.62,585.31,585.31,128.67,0.0,196.62,1.0,1.0,6.0,31,0
394,16000.0,6.46,490.1,1461.69,1461.69,243.25,0.0,490.1,0.0,2.0,9.0,35,0
395,14000.0,16.91,347.26,1028.63,1028.63,572.33,0.0,347.26,0.0,1.0,3.0,21,0
396,36000.0,8.19,1131.27,3369.24,3369.24,694.36,0.0,1131.27,1.0,1.0,3.0,32,0
397,12000.0,12.98,272.92,805.78,805.78,371.76,0.0,272.92,2.0,1.0,0.0,26,0
398,40000.0,12.98,909.72,2685.89,2685.89,1239.19,0.0,909.72,0.0,0.0,14.0,26,0
399,25000.0,8.19,509.19,1516.19,1516.19,493.55,0.0,509.19,0.0,1.0,0.0,32,0
400,10000.0,13.56,339.65,1011.42,1011.42,323.76,0.0,339.65,1.0,7.0,2.0,25,0
401,6000.0,8.19,188.55,6120.8817364164,6120.88,120.88,0.0,5746.51,1.0,1.0,4.0,32,0
402,20000.0,10.72,652.13,1914.71,1914.71,481.59,0.0,652.13,1.0,2.0,5.0,29,0
403,8400.0,15.02,291.28,894.25,894.25,328.81,0.0,291.28,0.0,0.0,7.103783700980392,23,0
404,20000.0,7.56,622.68,1859.64,1859.64,360.19,0.0,622.68,2.0,2.0,2.0,33,0
405,4800.0,15.02,166.45,495.34,495.34,172.76,0.0,166.45,0.0,4.0,9.0,23,0
406,10000.0,12.98,336.85,1003.34,1003.34,309.84,0.0,336.85,1.0,0.0,7.103783700980392,26,0
407,10000.0,10.72,326.07,992.61,992.61,276.03,0.0,326.07,0.0,0.0,18.0,29,0
408,20000.0,8.81,634.23,1892.9,1892.9,419.95,0.0,634.23,7.0,3.0,6.0,31,0
409,4200.0,15.02,145.64,445.69,445.69,162.97,0.0,145.64,0.0,0.0,22.0,23,0
410,8000.0,15.02,277.41,825.55,825.55,287.04,0.0,277.41,3.0,0.0,13.0,23,0
411,35000.0,12.98,1178.96,3511.64,3511.64,1084.44,0.0,1178.96,0.0,2.0,6.0,26,0
412,25000.0,19.92,661.24,2124.22,2124.22,1356.91,0.0,661.24,0.0,2.0,6.0,18,0
413,7000.0,13.56,237.76,708.01,708.01,226.63,0.0,237.76,0.0,2.0,10.0,25,0
414,2000.0,23.4,77.84,228.32,228.32,109.51,0.0,77.84,0.0,2.0,11.0,15,0
415,40000.0,14.47,940.51,2757.22,2757.22,1366.05,0.0,940.51,1.0,0.0,22.0,24,0
416,32000.0,17.97,812.07,2404.26,2404.26,1390.62,0.0,812.07,0.0,1.0,3.0,20,0
417,23000.0,18.94,842.4,2297.3,2297.3,836.32,0.0,842.4,3.0,1.0,1.0,19,0
418,10000.0,7.56,311.34,925.62,925.62,175.9,0.0,311.34,2.0,1.0,10.0,33,0
419,16000.0,11.8,529.91,1568.75,1568.75,439.99,0.0,529.91,5.0,5.0,3.0,27,0
420,1000.0,30.84,42.92,125.33,125.33,72.33,0.0,42.92,0.0,1.0,2.0,4,0
421,10400.0,17.97,375.83,1106.72,1106.72,436.51,0.0,375.83,2.0,0.0,20.0,20,0
422,20000.0,16.14,487.86,1427.71,1427.71,762.26,0.0,487.86,0.0,0.0,14.0,22,0
423,5000.0,8.81,158.56,470.79,470.79,102.54,0.0,158.56,0.0,1.0,12.0,31,0
424,10000.0,16.91,356.08,1049.45,1049.45,394.82,0.0,356.08,1.0,0.0,18.0,21,0
425,30000.0,13.56,1018.93,3011.59,3011.59,948.66,0.0,1018.93,2.0,3.0,2.0,25,0
426,40000.0,15.02,952.02,2789.3,2789.3,1418.22,0.0,952.02,0.0,0.0,7.103783700980392,23,0
427,16000.0,14.47,550.51,1696.56,1696.56,610.83,0.0,550.51,0.0,3.0,3.0,24,0
428,10000.0,17.97,361.38,1064.17,1064.17,419.73,0.0,361.38,2.0,2.0,1.0,20,0
429,16000.0,12.98,363.89,1068.59,1068.59,489.91,0.0,363.89,1.0,2.0,3.0,26,0
430,5300.0,24.37,208.97,608.98,608.98,298.75,0.0,208.97,1.0,2.0,7.0,14,0
431,4825.0,23.4,187.79,550.83,550.83,264.21,0.0,187.79,0.0,3.0,1.0,15,0
432,7200.0,13.56,244.55,1094.8,1094.8,226.56,0.0,244.55,1.0,8.0,7.0,25,0
433,35000.0,13.56,1188.76,2384.23,2384.23,738.27,59.44,2436.96,2.0,0.0,14.0,25,0
434,3800.0,6.11,115.8,344.82,344.82,53.99,0.0,115.8,0.0,0.0,15.0,35,0
435,30000.0,8.46,946.48,2811.24,2811.24,590.72,0.0,946.48,1.0,1.0,5.0,31,0
436,9600.0,11.8,317.95,941.26,941.26,263.99,0.0,317.95,0.0,0.0,7.103783700980392,27,0
437,21000.0,13.56,713.26,2187.24,2187.24,743.16,0.0,713.26,1.0,1.0,12.0,25,0
438,12000.0,16.91,297.66,898.62,898.62,507.47,0.0,297.66,0.0,0.0,7.103783700980392,21,0
439,6000.0,10.47,194.93,6061.0524897838,6061.05,61.05,0.0,73.1,0.0,4.0,6.0,29,0
440,15000.0,12.73,503.47,1489.19,1489.19,445.16,0.0,503.47,2.0,3.0,6.0,26,0
441,10000.0,14.47,235.13,713.43,713.43,365.63,0.0,235.13,1.0,3.0,1.0,24,0
442,15000.0,7.02,463.3,1384.05,1384.05,250.8,0.0,463.3,0.0,0.0,24.0,34,0
443,3000.0,16.14,105.68,400.38,400.38,98.68,0.0,105.68,1.0,3.0,5.0,22,0
444,35000.0,7.56,1089.69,3254.37,3254.37,630.34,0.0,1089.69,0.0,0.0,7.103783700980392,33,0
445,30000.0,25.34,886.53,2744.06,2744.06,1971.19,0.0,886.53,2.0,1.0,6.0,13,0
446,4500.0,8.19,141.41,422.18,422.18,87.82,0.0,141.41,1.0,1.0,7.0,32,0
447,25000.0,8.81,792.79,2286.6,2286.6,445.4,0.0,792.79,0.0,0.0,23.0,31,0
448,10000.0,19.92,264.5,782.43,782.43,482.0,0.0,264.5,1.0,6.0,3.0,18,0
449,35000.0,7.84,1094.2,3267.36,3267.36,653.76,0.0,1094.2,1.0,1.0,11.0,32,0
450,30000.0,6.67,921.8,2687.58,2687.58,409.82,0.0,921.8,0.0,4.0,6.0,34,0
451,6000.0,20.89,225.72,201.36,201.36,80.08,0.0,208.32,2.0,4.0,3.0,17,0
452,35000.0,11.31,1151.01,3508.02,3508.02,1021.32,0.0,1151.01,1.0,0.0,16.0,28,0
453,20000.0,13.56,679.29,2022.8,2022.8,647.51,0.0,679.29,1.0,1.0,2.0,25,0
454,1425.0,26.31,57.65,181.29,181.29,100.31,0.0,57.65,2.0,0.0,16.0,12,0
455,10000.0,6.46,306.31,915.34,915.34,153.83,0.0,306.31,0.0,0.0,18.0,35,0
456,3400.0,15.02,117.9,350.86,350.86,121.99,0.0,117.9,0.0,1.0,9.0,23,0
457,8400.0,7.21,260.18,788.96,788.96,156.04,0.0,260.18,0.0,2.0,4.0,33,0
458,15000.0,12.98,505.27,1504.99,1504.99,464.76,0.0,505.27,0.0,0.0,14.0,26,0
459,10000.0,6.46,306.31,915.34,915.34,153.83,0.0,306.31,4.0,5.0,1.0,35,0
460,25000.0,8.19,785.61,2345.45,2345.45,487.87,0.0,785.61,2.0,12.0,4.0,32,0
461,16000.0,22.35,445.1,1315.43,1315.43,865.86,0.0,445.1,5.0,5.0,8.0,16,0
462,24000.0,11.06,522.54,1552.87,1552.87,640.49,0.0,522.54,1.0,1.0,2.0,28,0
463,11500.0,16.91,285.25,4970.13,4970.13,470.13,0.0,3410.43,5.0,5.0,3.0,21,0
464,30000.0,15.02,714.02,2117.03,2117.03,1088.71,0.0,714.02,1.0,2.0,9.0,23,0
465,10000.0,10.72,216.04,642.16,642.16,258.63,0.0,216.04,0.0,0.0,15.0,29,0
466,28000.0,13.56,951.01,2831.94,2831.94,906.52,0.0,951.01,0.0,0.0,15.0,25,0
467,21000.0,11.06,688.11,21480.276764916,21480.28,480.28,0.0,20805.07,0.0,1.0,8.0,28,0
468,5000.0,8.81,158.56,469.56,469.56,101.31,0.0,158.56,2.0,1.0,7.0,31,0
469,24000.0,15.02,571.22,1663.59,1663.59,840.92,0.0,571.22,0.0,1.0,9.0,23,0
470,5000.0,10.72,163.04,481.68,481.68,123.38,0.0,163.04,1.0,0.0,7.103783700980392,29,0
471,22000.0,22.35,612.01,23218.3871229857,23218.39,1218.39,0.0,22579.06,1.0,2.0,10.0,16,0
472,2400.0,7.02,74.13,220.05,220.05,38.72,0.0,74.13,3.0,2.0,1.0,34,0
473,16000.0,12.73,361.85,1057.26,1057.26,474.77,0.0,361.85,1.0,1.0,6.0,26,0
474,30000.0,7.84,937.88,2780.97,2780.97,540.76,0.0,937.88,2.0,1.0,3.0,32,0
475,29000.0,17.97,735.94,2135.44,2135.44,1216.83,0.0,735.94,0.0,3.0,3.0,20,0
476,1200.0,13.56,40.76,505.02,505.02,25.04,0.0,40.76,0.0,1.0,2.0,25,0
477,4000.0,7.02,123.55,4052.6857040546,4052.69,52.69,0.0,3933.04,0.0,4.0,4.0,34,0
478,35000.0,22.35,973.64,2681.9,2681.9,1698.51,0.0,973.64,3.0,4.0,4.0,16,0
479,40000.0,11.8,885.75,2631.03,2631.03,1139.21,0.0,885.75,2.0,3.0,2.0,27,0
480,10000.0,14.47,344.07,1024.17,1024.17,345.59,0.0,344.07,8.0,5.0,8.0,24,0
481,8000.0,16.91,284.87,847.09,847.09,323.37,0.0,284.87,1.0,2.0,1.0,21,0
482,28000.0,12.73,633.23,1919.49,1919.49,900.16,0.0,633.23,1.0,0.0,7.103783700980392,26,0
483,12000.0,7.56,373.61,1108.23,1108.23,208.56,0.0,373.61,2.0,2.0,6.0,33,0
484,16500.0,7.84,333.3,981.93,981.93,301.0,0.0,333.3,1.0,3.0,2.0,32,0
485,25500.0,7.84,797.2,2363.83,2363.83,459.64,0.0,797.2,1.0,3.0,3.0,32,0
486,23975.0,8.81,761.08,2312.61,2310.2,545.05,0.0,761.08,0.0,1.0,11.0,31,0
487,30000.0,10.08,969.15,2890.65,2890.65,721.08,0.0,969.15,2.0,5.0,2.0,30,0
488,5000.0,6.11,152.36,455.38,455.38,72.73,0.0,152.36,1.0,3.0,2.0,35,0
489,15000.0,6.11,457.08,1366.15,1366.15,218.21,0.0,457.08,2.0,1.0,3.0,35,0
490,2000.0,7.02,61.78,184.56,184.56,33.44,0.0,61.78,0.0,1.0,1.0,34,0
491,12000.0,16.91,297.66,881.71,881.71,490.57,0.0,297.66,0.0,1.0,6.0,21,0
492,11000.0,6.67,338.0,1009.92,1009.92,174.72,0.0,338.0,1.0,0.0,15.0,34,0
493,6500.0,8.46,205.07,612.15,612.15,131.04,0.0,205.07,2.0,3.0,1.0,31,0
494,21500.0,10.08,694.56,2071.64,2071.64,516.77,0.0,694.56,1.0,3.0,1.0,30,0
495,18725.0,16.91,464.46,1490.14,1490.14,879.83,0.0,464.46,2.0,4.0,6.0,21,0
496,23000.0,10.08,489.59,1500.97,1500.97,604.31,0.0,489.59,0.0,5.0,3.0,30,0
497,30000.0,7.21,929.2,2775.58,2775.58,515.2,0.0,929.2,0.0,0.0,14.0,33,0
498,25000.0,23.4,972.97,2886.41,2886.41,1404.63,0.0,972.97,2.0,0.0,13.0,15,0
499,10000.0,19.92,264.5,782.43,782.43,482.0,0.0,264.5,2.0,1.0,2.0,18,0
500,3025.0,16.91,107.72,320.32,320.32,122.28,0.0,107.72,5.0,4.0,1.0,21,0
501,10000.0,8.46,315.5,941.8,941.8,201.61,0.0,315.5,0.0,0.0,18.0,31,0
502,20000.0,10.08,425.73,1265.99,1265.99,486.29,0.0,425.73,1.0,0.0,14.0,30,0
503,28000.0,10.47,601.42,1787.97,1787.97,707.24,0.0,601.42,0.0,0.0,16.0,29,0
504,10000.0,11.06,327.68,976.9,976.9,263.83,0.0,327.68,2.0,2.0,1.0,28,0
505,20000.0,16.14,487.86,1445.65,1445.65,780.2,0.0,487.86,1.0,2.0,5.0,22,0
506,25000.0,14.47,587.82,1743.36,1743.36,873.87,0.0,587.82,1.0,2.0,3.0,24,0
507,10000.0,14.47,344.07,1024.17,1024.17,345.59,0.0,344.07,0.0,0.0,18.0,24,0
508,12000.0,10.08,387.66,1156.26,1156.26,288.43,0.0,387.66,0.0,0.0,7.103783700980392,30,0
509,20000.0,10.08,646.1,1927.1,1927.1,480.72,0.0,646.1,3.0,1.0,12.0,30,0
510,10000.0,7.21,309.74,925.21,925.21,171.73,0.0,309.74,1.0,3.0,11.0,33,0
511,18000.0,6.67,553.08,1699.57,1699.57,285.69,0.0,553.08,3.0,0.0,19.0,34,0
512,35000.0,22.35,973.64,3181.67,3181.67,2198.28,0.0,973.64,3.0,2.0,1.0,16,0
513,18000.0,16.14,439.07,1301.07,1301.07,702.18,0.0,439.07,0.0,0.0,16.0,22,0
514,8400.0,11.06,275.25,953.74,953.74,252.63,0.0,275.25,1.0,2.0,2.0,28,0
515,11000.0,19.92,408.36,1212.91,1212.91,524.32,0.0,408.36,2.0,2.0,4.0,18,0
516,12000.0,8.46,378.59,1130.13,1130.13,241.93,0.0,378.59,0.0,0.0,13.0,31,0
517,7500.0,7.84,234.47,700.14,700.14,140.09,0.0,234.47,1.0,0.0,13.0,32,0
518,7200.0,11.55,237.6,708.18,708.18,198.4,0.0,237.6,3.0,3.0,2.0,27,0
519,7000.0,25.34,279.58,828.89,828.89,425.19,0.0,279.58,1.0,5.0,2.0,13,0
520,12000.0,11.55,396.0,1180.3,1180.3,330.67,0.0,396.0,2.0,1.0,10.0,27,0
521,1000.0,19.92,37.13,115.82,115.82,53.2,0.0,37.13,0.0,0.0,16.0,18,0
522,5000.0,12.73,167.83,499.95,499.95,151.92,0.0,167.83,0.0,0.0,7.103783700980392,26,0
523,26775.0,11.55,589.53,1777.19,1777.19,772.11,0.0,589.53,3.0,1.0,7.0,27,0
524,12000.0,7.84,375.16,1120.25,1120.25,224.14,0.0,375.16,1.0,1.0,8.0,32,0
